email_text,label,template_id
"Subject: Invoice attached - please review

Hi David,

Please review the attached invoice and process payment by Thursday. Let me know if you have any questions about the amount. You can also view it directly here: http://45.33.102.19/login

Regards,
Accounts Team",phishing,phish_hard_2
"Subject: Catching up - coffee next week?

Hi Karthik,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Tuesday around 10 AM work for you?

Talk soon,
Rahul",legitimate,legit_easy_2
"Subject: Your monthly statement is ready

Hello,

Your December account statement is now available at https://dhl.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Tuesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 11:30 AM.

Thanks,
Emma",legitimate,legit_easy_8
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Tuesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 4:30 PM.

Thanks,
David",legitimate,legit_easy_8
"Subject: Urgent: Your ICICI Bank account has been suspended

Dear Customer,

We detected unusual activity on your ICICI Bank account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://icicibank-account-update.net

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
ICICI Bank Security Team",phishing,phish_easy_0
"Subject: Flash Sale - 24 hours only!

Hi Michael,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://google.com/sale before it's gone. Don't miss out!

Google Marketing Team",legitimate,legit_hard_2
"Subject: Photos from the weekend trip

Hi Sarah,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Meera",legitimate,legit_easy_7
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Tuesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 4:30 PM.

Thanks,
Meera",legitimate,legit_easy_8
"Subject: Vendor payment details updated

Hi Arjun,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Meera",phishing,phish_hard_1
"Subject: Photos from the weekend trip

Hi Sarah,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Michael",legitimate,legit_easy_7
"Subject: Your weekly newsletter from PayPal

Hello,

Thank you for subscribing to our newsletter. This August we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://paypal.com/preferences at any time.

Best,
The PayPal Team",legitimate,legit_easy_9
"Subject: Vendor payment details updated

Hi Sarah,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
David",phishing,phish_hard_1
"Subject: Congratulations! You have won a Dropbox gift card

Congratulations!!! You have been selected to receive a $500 Dropbox gift card. Claim your prize now before it expires: http://45.33.102.19/login

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Reminder: Submit your timesheet by Friday

Dear Priya,

This is a friendly reminder to submit your timesheet for this week by end of day Tuesday. You can log in to the HR portal at https://paypal.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Catching up - coffee next week?

Hi James,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Monday around 11:30 AM work for you?

Talk soon,
Arjun",legitimate,legit_easy_2
"Subject: Invoice attached - please review

Hi Meera,

Please review the attached invoice and process payment by Friday. Let me know if you have any questions about the amount. You can also view it directly here: http://192.168.44.201/verify

Regards,
Accounts Team",phishing,phish_hard_2
"Subject: Welcome to the team!

Hi James,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Anjali",legitimate,legit_easy_5
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #531262 will be shipped within 3-5 business days. You can track your shipment at https://bankofamerica.com/orders/531262 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Welcome to the team!

Hi Rahul,

Welcome aboard! We're excited to have you join the team starting Tuesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Karthik",legitimate,legit_easy_5
"Subject: Your monthly statement is ready

Hello,

Your March account statement is now available at https://acmecorp.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Action needed: confirm your enrollment

Dear Arjun,

Please verify your enrollment for this semester by confirming your details at https://instagram.com/portal by Wednesday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #333049 will be shipped within 3-5 business days. You can track your shipment at https://chasebank.com/orders/333049 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Quick favor

Hi Rahul,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Michael",phishing,phish_hard_0
